,CTDC_hydrophobicity.Group1,CTDC_hydrophobicity.Group2,CTDC_hydrophobicity.Group3,CTDC_normwaalsvolume.Group1,CTDC_normwaalsvolume.Group2,CTDC_normwaalsvolume.Group3,CTDC_polarity.Group1,CTDC_polarity.Group2,CTDC_polarity.Group3,CTDC_polarizability.Group1,CTDC_polarizability.Group2,CTDC_polarizability.Group3,CTDC_charge.Group1,CTDC_charge.Group2,CTDC_charge.Group3,CTDC_secondarystruct.Group1,CTDC_secondarystruct.Group2,CTDC_secondarystruct.Group3,CTDC_solventaccess.Group1,CTDC_solventaccess.Group2,CTDC_solventaccess.Group3
DVU0891,0.28463476070529,0.387909319899244,0.327455919395466,0.390428211586902,0.322418136020151,0.287153652392947,0.360201511335013,0.322418136020151,0.317380352644836,0.307304785894207,0.405541561712846,0.287153652392947,0.110831234256927,0.780856423173804,0.10831234256927,0.425692695214106,0.287153652392947,0.287153652392947,0.438287153652393,0.28463476070529,0.277078085642317
DVU0892,0.285714285714286,0.4,0.314285714285714,0.468571428571429,0.314285714285714,0.217142857142857,0.32,0.382857142857143,0.297142857142857,0.422857142857143,0.36,0.217142857142857,0.131428571428571,0.731428571428571,0.137142857142857,0.514285714285714,0.251428571428571,0.234285714285714,0.554285714285714,0.285714285714286,0.16
DVU0893,0.28125,0.38125,0.3375,0.4,0.40625,0.19375,0.35625,0.34375,0.3,0.3375,0.46875,0.19375,0.1125,0.7625,0.125,0.5,0.26875,0.23125,0.4875,0.28125,0.23125
DVU0894,0.265536723163842,0.440677966101695,0.293785310734463,0.471751412429379,0.330508474576271,0.19774011299435,0.310734463276836,0.403954802259887,0.285310734463277,0.412429378531073,0.389830508474576,0.19774011299435,0.0988700564971751,0.785310734463277,0.115819209039548,0.418079096045198,0.26271186440678,0.319209039548023,0.519774011299435,0.265536723163842,0.214689265536723
DVU0895,0.304582210242588,0.367924528301887,0.327493261455526,0.361185983827493,0.393530997304582,0.245283018867925,0.358490566037736,0.304582210242588,0.336927223719677,0.311320754716981,0.443396226415094,0.245283018867925,0.118598382749326,0.756064690026954,0.12533692722372,0.463611859838275,0.285714285714286,0.250673854447439,0.467654986522911,0.304582210242588,0.227762803234501
DVU0896,0.243534482758621,0.448275862068966,0.308189655172414,0.469827586206897,0.286637931034483,0.243534482758621,0.331896551724138,0.405172413793103,0.262931034482759,0.392241379310345,0.364224137931034,0.243534482758621,0.101293103448276,0.810344827586207,0.0883620689655172,0.452586206896552,0.25,0.297413793103448,0.5,0.243534482758621,0.256465517241379
DVU0897,0.255458515283843,0.443231441048035,0.301310043668122,0.462882096069869,0.318777292576419,0.218340611353712,0.320960698689956,0.395196506550218,0.283842794759825,0.382096069868996,0.399563318777293,0.218340611353712,0.115720524017467,0.779475982532751,0.104803493449782,0.480349344978166,0.259825327510917,0.259825327510917,0.524017467248908,0.255458515283843,0.220524017467249
DVU0898,0.389078498293515,0.290102389078498,0.320819112627986,0.368600682593857,0.385665529010239,0.245733788395904,0.327645051194539,0.276450511945392,0.395904436860068,0.341296928327645,0.41296928327645,0.245733788395904,0.139931740614334,0.668941979522184,0.191126279863481,0.559726962457338,0.194539249146758,0.245733788395904,0.460750853242321,0.389078498293515,0.150170648464164
DVU0899,0.383720930232558,0.302325581395349,0.313953488372093,0.383720930232558,0.395348837209302,0.22093023255814,0.313953488372093,0.290697674418605,0.395348837209302,0.36046511627907,0.418604651162791,0.22093023255814,0.127906976744186,0.732558139534884,0.13953488372093,0.395348837209302,0.290697674418605,0.313953488372093,0.372093023255814,0.383720930232558,0.244186046511628
DVU0900,0.36231884057971,0.347826086956522,0.289855072463768,0.396135265700483,0.328502415458937,0.27536231884058,0.318840579710145,0.304347826086957,0.376811594202899,0.352657004830918,0.371980676328502,0.27536231884058,0.14975845410628,0.681159420289855,0.169082125603865,0.492753623188406,0.256038647342995,0.251207729468599,0.449275362318841,0.36231884057971,0.188405797101449
DVU0901,0.217021276595745,0.468085106382979,0.314893617021277,0.514893617021277,0.293617021276596,0.191489361702128,0.327659574468085,0.442553191489362,0.229787234042553,0.451063829787234,0.357446808510638,0.191489361702128,0.0893617021276596,0.812765957446808,0.0978723404255319,0.451063829787234,0.25531914893617,0.293617021276596,0.574468085106383,0.217021276595745,0.208510638297872
DVU0902,0.4,0.340350877192982,0.259649122807018,0.347368421052632,0.371929824561403,0.280701754385965,0.291228070175439,0.284210526315789,0.424561403508772,0.305263157894737,0.414035087719298,0.280701754385965,0.147368421052632,0.687719298245614,0.164912280701754,0.512280701754386,0.245614035087719,0.242105263157895,0.396491228070175,0.4,0.203508771929825
DVU0903,0.266666666666667,0.407017543859649,0.326315789473684,0.424561403508772,0.36140350877193,0.214035087719298,0.354385964912281,0.347368421052632,0.298245614035088,0.36140350877193,0.424561403508772,0.214035087719298,0.0912280701754386,0.785964912280702,0.12280701754386,0.56140350877193,0.192982456140351,0.245614035087719,0.52280701754386,0.266666666666667,0.210526315789474
DVU0904,0.280210157618214,0.399299474605954,0.320490367775832,0.427320490367776,0.353765323992995,0.218914185639229,0.33800350262697,0.353765323992995,0.308231173380035,0.364273204903678,0.416812609457093,0.218914185639229,0.112084063047285,0.761821366024518,0.126094570928196,0.506129597197898,0.222416812609457,0.271453590192644,0.514886164623468,0.280210157618214,0.204903677758319
DVU0905,0.248322147651007,0.453020134228188,0.298657718120805,0.48993288590604,0.302013422818792,0.208053691275168,0.318791946308725,0.399328859060403,0.281879194630872,0.37248322147651,0.419463087248322,0.208053691275168,0.0939597315436242,0.805369127516778,0.100671140939597,0.419463087248322,0.278523489932886,0.302013422818792,0.469798657718121,0.248322147651007,0.281879194630872
DVU0906,0.26605504587156,0.408256880733945,0.325688073394495,0.408256880733945,0.380733944954128,0.211009174311927,0.344036697247706,0.348623853211009,0.307339449541284,0.357798165137615,0.431192660550459,0.211009174311927,0.0917431192660551,0.784403669724771,0.123853211009174,0.458715596330275,0.275229357798165,0.26605504587156,0.509174311926605,0.26605504587156,0.224770642201835
DVU0907,0.426966292134831,0.377936670071502,0.195097037793667,0.46782431052094,0.206332992849847,0.325842696629214,0.200204290091931,0.356486210418795,0.443309499489275,0.38508682328907,0.289070480081716,0.325842696629214,0.209397344228805,0.608784473953013,0.181818181818182,0.449438202247191,0.157303370786517,0.393258426966292,0.41879468845761,0.426966292134831,0.154239019407559
DVU0908,0.204419889502762,0.497237569060773,0.298342541436464,0.519337016574586,0.298342541436464,0.18232044198895,0.30939226519337,0.4548802946593,0.23572744014733,0.419889502762431,0.397790055248619,0.18232044198895,0.0791896869244936,0.823204419889503,0.0976058931860037,0.456721915285451,0.23572744014733,0.307550644567219,0.513812154696133,0.204419889502762,0.281767955801105
DVU0909,0.366412213740458,0.343511450381679,0.290076335877863,0.366412213740458,0.419847328244275,0.213740458015267,0.312977099236641,0.312977099236641,0.374045801526718,0.343511450381679,0.442748091603053,0.213740458015267,0.145038167938931,0.717557251908397,0.137404580152672,0.656488549618321,0.16030534351145,0.183206106870229,0.427480916030534,0.366412213740458,0.206106870229008
DVU0910,0.334355828220859,0.294478527607362,0.371165644171779,0.343558282208589,0.438650306748466,0.217791411042945,0.377300613496933,0.269938650306748,0.352760736196319,0.291411042944785,0.49079754601227,0.217791411042945,0.110429447852761,0.736196319018405,0.153374233128834,0.429447852760736,0.306748466257669,0.263803680981595,0.46319018404908,0.334355828220859,0.202453987730061
DVU0911,0.255892255892256,0.461279461279461,0.282828282828283,0.481481481481481,0.269360269360269,0.249158249158249,0.313131313131313,0.387205387205387,0.2996632996633,0.390572390572391,0.36026936026936,0.249158249158249,0.107744107744108,0.794612794612795,0.0976430976430976,0.457912457912458,0.272727272727273,0.269360269360269,0.474747474747475,0.255892255892256,0.269360269360269
DVU0912,0.360824742268041,0.391752577319588,0.247422680412371,0.412371134020619,0.376288659793814,0.211340206185567,0.252577319587629,0.371134020618557,0.376288659793814,0.34020618556701,0.448453608247423,0.211340206185567,0.134020618556701,0.731958762886598,0.134020618556701,0.639175257731959,0.154639175257732,0.206185567010309,0.396907216494845,0.360824742268041,0.242268041237113
DVU0913,0.43448275862069,0.310344827586207,0.255172413793103,0.289655172413793,0.413793103448276,0.296551724137931,0.282758620689655,0.248275862068966,0.468965517241379,0.262068965517241,0.441379310344828,0.296551724137931,0.172413793103448,0.675862068965517,0.151724137931034,0.710344827586207,0.16551724137931,0.124137931034483,0.386206896551724,0.43448275862069,0.179310344827586
DVU0914,0.130612244897959,0.469387755102041,0.4,0.510204081632653,0.310204081632653,0.179591836734694,0.408163265306122,0.436734693877551,0.155102040816327,0.440816326530612,0.379591836734694,0.179591836734694,0.0571428571428571,0.885714285714286,0.0571428571428571,0.436734693877551,0.314285714285714,0.248979591836735,0.677551020408163,0.130612244897959,0.191836734693878
DVU0915,0.194656488549618,0.480916030534351,0.324427480916031,0.49236641221374,0.293893129770992,0.213740458015267,0.343511450381679,0.404580152671756,0.251908396946565,0.377862595419847,0.408396946564886,0.213740458015267,0.0687022900763359,0.847328244274809,0.083969465648855,0.438931297709924,0.259541984732824,0.301526717557252,0.522900763358779,0.194656488549618,0.282442748091603
DVU0916,0.313084112149533,0.336448598130841,0.350467289719626,0.327102803738318,0.429906542056075,0.242990654205607,0.383177570093458,0.275700934579439,0.341121495327103,0.280373831775701,0.476635514018692,0.242990654205607,0.121495327102804,0.766355140186916,0.11214953271028,0.420560747663551,0.327102803738318,0.252336448598131,0.5,0.313084112149533,0.186915887850467
DVU0917,0.134146341463415,0.451219512195122,0.414634146341463,0.48780487804878,0.365853658536585,0.146341463414634,0.426829268292683,0.439024390243902,0.134146341463415,0.426829268292683,0.426829268292683,0.146341463414634,0.0365853658536585,0.914634146341463,0.0487804878048781,0.48780487804878,0.25609756097561,0.25609756097561,0.695121951219512,0.134146341463415,0.170731707317073
DVU0918,0.163090128755365,0.360515021459227,0.476394849785408,0.334763948497854,0.40343347639485,0.261802575107296,0.506437768240343,0.304721030042918,0.188841201716738,0.266094420600858,0.472103004291845,0.261802575107296,0.055793991416309,0.892703862660944,0.0515021459227468,0.394849785407725,0.360515021459227,0.244635193133047,0.605150214592275,0.163090128755365,0.231759656652361
DVU0919,0.208333333333333,0.319444444444444,0.472222222222222,0.298611111111111,0.416666666666667,0.284722222222222,0.506944444444444,0.284722222222222,0.208333333333333,0.291666666666667,0.423611111111111,0.284722222222222,0.111111111111111,0.854166666666667,0.0347222222222222,0.451388888888889,0.340277777777778,0.208333333333333,0.631944444444444,0.208333333333333,0.159722222222222
DVU0920,0.305970149253731,0.395522388059701,0.298507462686567,0.41044776119403,0.276119402985075,0.313432835820896,0.328358208955224,0.335820895522388,0.335820895522388,0.350746268656716,0.335820895522388,0.313432835820896,0.149253731343284,0.746268656716418,0.104477611940299,0.432835820895522,0.276119402985075,0.291044776119403,0.462686567164179,0.305970149253731,0.23134328358209
DVU0921,0.27741935483871,0.393548387096774,0.329032258064516,0.458064516129032,0.303225806451613,0.238709677419355,0.354838709677419,0.361290322580645,0.283870967741935,0.374193548387097,0.387096774193548,0.238709677419355,0.116129032258065,0.748387096774194,0.135483870967742,0.516129032258065,0.270967741935484,0.212903225806452,0.554838709677419,0.27741935483871,0.167741935483871
DVU0922,0.221621621621622,0.52972972972973,0.248648648648649,0.524324324324324,0.237837837837838,0.237837837837838,0.275675675675676,0.432432432432432,0.291891891891892,0.394594594594595,0.367567567567568,0.237837837837838,0.0864864864864865,0.832432432432432,0.0810810810810811,0.4,0.27027027027027,0.32972972972973,0.421621621621622,0.221621621621622,0.356756756756757
DVU0923,0.287878787878788,0.363636363636364,0.348484848484849,0.371212121212121,0.409090909090909,0.21969696969697,0.378787878787879,0.303030303030303,0.318181818181818,0.340909090909091,0.439393939393939,0.21969696969697,0.0606060606060606,0.803030303030303,0.136363636363636,0.318181818181818,0.363636363636364,0.318181818181818,0.46969696969697,0.287878787878788,0.242424242424242
DVU0924,0.275641025641026,0.408119658119658,0.316239316239316,0.450854700854701,0.331196581196581,0.217948717948718,0.329059829059829,0.356837606837607,0.314102564102564,0.361111111111111,0.420940170940171,0.217948717948718,0.0961538461538462,0.782051282051282,0.121794871794872,0.450854700854701,0.307692307692308,0.241452991452991,0.482905982905983,0.275641025641026,0.241452991452991
DVU0925,0.28476821192053,0.377483443708609,0.337748344370861,0.420529801324503,0.344370860927152,0.235099337748344,0.387417218543046,0.321192052980132,0.291390728476821,0.341059602649007,0.423841059602649,0.235099337748344,0.109271523178808,0.768211920529801,0.122516556291391,0.450331125827815,0.274834437086093,0.274834437086093,0.496688741721854,0.28476821192053,0.218543046357616
DVU0926,0.317460317460317,0.476190476190476,0.206349206349206,0.492063492063492,0.206349206349206,0.301587301587302,0.206349206349206,0.412698412698413,0.380952380952381,0.365079365079365,0.333333333333333,0.301587301587302,0.19047619047619,0.761904761904762,0.0476190476190476,0.492063492063492,0.253968253968254,0.253968253968254,0.333333333333333,0.317460317460317,0.349206349206349
DVU0927,0.372549019607843,0.323529411764706,0.303921568627451,0.323529411764706,0.382352941176471,0.294117647058824,0.323529411764706,0.284313725490196,0.392156862745098,0.313725490196078,0.392156862745098,0.294117647058824,0.186274509803922,0.676470588235294,0.137254901960784,0.480392156862745,0.303921568627451,0.215686274509804,0.480392156862745,0.372549019607843,0.147058823529412
DVU0928,0.367816091954023,0.367816091954023,0.264367816091954,0.35632183908046,0.310344827586207,0.333333333333333,0.28735632183908,0.310344827586207,0.402298850574713,0.344827586206897,0.32183908045977,0.333333333333333,0.218390804597701,0.71264367816092,0.0689655172413793,0.471264367816092,0.252873563218391,0.275862068965517,0.448275862068966,0.367816091954023,0.183908045977011
DVU0929,0.371584699453552,0.325136612021858,0.30327868852459,0.368852459016393,0.39344262295082,0.237704918032787,0.314207650273224,0.289617486338798,0.396174863387978,0.316939890710383,0.445355191256831,0.237704918032787,0.12568306010929,0.693989071038251,0.180327868852459,0.467213114754098,0.234972677595628,0.297814207650273,0.448087431693989,0.371584699453552,0.180327868852459
DVU0930,0.278947368421053,0.402631578947368,0.318421052631579,0.434210526315789,0.381578947368421,0.184210526315789,0.339473684210526,0.357894736842105,0.302631578947368,0.376315789473684,0.439473684210526,0.184210526315789,0.0947368421052632,0.786842105263158,0.118421052631579,0.457894736842105,0.255263157894737,0.286842105263158,0.515789473684211,0.278947368421053,0.205263157894737
DVU0931,0.205223880597015,0.48134328358209,0.313432835820896,0.503731343283582,0.332089552238806,0.164179104477612,0.32089552238806,0.440298507462687,0.238805970149254,0.402985074626866,0.432835820895522,0.164179104477612,0.0597014925373134,0.858208955223881,0.082089552238806,0.436567164179104,0.246268656716418,0.317164179104478,0.529850746268657,0.205223880597015,0.264925373134328
DVU0932,0.29923273657289,0.358056265984655,0.342710997442455,0.396419437340153,0.398976982097187,0.20460358056266,0.358056265984655,0.312020460358056,0.329923273657289,0.319693094629156,0.475703324808184,0.20460358056266,0.112531969309463,0.762148337595908,0.125319693094629,0.491048593350384,0.253196930946292,0.255754475703325,0.49616368286445,0.29923273657289,0.20460358056266
DVU0933,0.309178743961353,0.386473429951691,0.304347826086957,0.439613526570048,0.357487922705314,0.202898550724638,0.316425120772947,0.35024154589372,0.333333333333333,0.379227053140097,0.417874396135266,0.202898550724638,0.108695652173913,0.736714975845411,0.154589371980676,0.449275362318841,0.246376811594203,0.304347826086957,0.475845410628019,0.309178743961353,0.214975845410628
DVU0934,0.395348837209302,0.325581395348837,0.27906976744186,0.406976744186047,0.290697674418605,0.302325581395349,0.290697674418605,0.290697674418605,0.418604651162791,0.290697674418605,0.406976744186047,0.302325581395349,0.174418604651163,0.651162790697674,0.174418604651163,0.534883720930233,0.197674418604651,0.267441860465116,0.406976744186047,0.395348837209302,0.197674418604651
DVU0935,0.316546762589928,0.371702637889688,0.311750599520384,0.405275779376499,0.402877697841727,0.191846522781775,0.322541966426859,0.34652278177458,0.330935251798561,0.375299760191847,0.432853717026379,0.191846522781775,0.10431654676259,0.772182254196643,0.123501199040767,0.479616306954436,0.250599520383693,0.26978417266187,0.484412470023981,0.316546762589928,0.199040767386091
DVU0936,0.338709677419355,0.403225806451613,0.258064516129032,0.443548387096774,0.306451612903226,0.25,0.266129032258065,0.387096774193548,0.346774193548387,0.362903225806452,0.387096774193548,0.25,0.169354838709677,0.717741935483871,0.112903225806452,0.524193548387097,0.233870967741935,0.241935483870968,0.42741935483871,0.338709677419355,0.233870967741935
DVU0937,0.3515625,0.3046875,0.34375,0.3828125,0.40625,0.2109375,0.375,0.2734375,0.3515625,0.34375,0.4453125,0.2109375,0.1015625,0.7265625,0.171875,0.4921875,0.2578125,0.25,0.4765625,0.3515625,0.171875
DVU0938,0.352459016393443,0.311475409836066,0.336065573770492,0.368852459016393,0.352459016393443,0.278688524590164,0.377049180327869,0.270491803278689,0.352459016393443,0.278688524590164,0.442622950819672,0.278688524590164,0.139344262295082,0.729508196721312,0.131147540983607,0.39344262295082,0.327868852459016,0.278688524590164,0.442622950819672,0.352459016393443,0.204918032786885
DVU0939,0.317269076305221,0.313253012048193,0.369477911646586,0.333333333333333,0.345381526104418,0.321285140562249,0.385542168674699,0.253012048192771,0.36144578313253,0.285140562248996,0.393574297188755,0.321285140562249,0.14859437751004,0.714859437751004,0.136546184738956,0.55421686746988,0.228915662650602,0.216867469879518,0.469879518072289,0.317269076305221,0.21285140562249
DVU0940,0.292181069958848,0.349794238683128,0.358024691358025,0.366255144032922,0.382716049382716,0.251028806584362,0.378600823045267,0.304526748971193,0.316872427983539,0.329218106995885,0.419753086419753,0.251028806584362,0.119341563786008,0.744855967078189,0.135802469135802,0.518518518518518,0.251028806584362,0.230452674897119,0.510288065843621,0.292181069958848,0.197530864197531
DVU0941,0.294605809128631,0.384854771784232,0.320539419087137,0.4149377593361,0.353734439834025,0.231327800829876,0.345435684647303,0.33402489626556,0.320539419087137,0.363070539419087,0.405601659751037,0.231327800829876,0.0995850622406639,0.75207468879668,0.148340248962656,0.476141078838174,0.254149377593361,0.269709543568465,0.481327800829876,0.294605809128631,0.224066390041494
DVU0942,0.340277777777778,0.340277777777778,0.319444444444444,0.333333333333333,0.368055555555556,0.298611111111111,0.375,0.236111111111111,0.388888888888889,0.277777777777778,0.423611111111111,0.298611111111111,0.145833333333333,0.708333333333333,0.145833333333333,0.493055555555556,0.298611111111111,0.208333333333333,0.423611111111111,0.340277777777778,0.236111111111111
DVU0943,0.213689482470785,0.397328881469115,0.3889816360601,0.407345575959933,0.33889816360601,0.253756260434057,0.409015025041736,0.368948247078464,0.2220367278798,0.363939899833055,0.382303839732888,0.253756260434057,0.0901502504173623,0.838063439065108,0.0717863105175292,0.43906510851419,0.335559265442404,0.225375626043406,0.569282136894825,0.213689482470785,0.217028380634391
DVU0944,0.235294117647059,0.435294117647059,0.329411764705882,0.423529411764706,0.352941176470588,0.223529411764706,0.376470588235294,0.376470588235294,0.247058823529412,0.364705882352941,0.411764705882353,0.223529411764706,0.0705882352941176,0.858823529411765,0.0705882352941176,0.376470588235294,0.305882352941176,0.317647058823529,0.552941176470588,0.235294117647059,0.211764705882353
DVU0945,0.311111111111111,0.367901234567901,0.320987654320988,0.385185185185185,0.385185185185185,0.22962962962963,0.338271604938272,0.320987654320988,0.340740740740741,0.338271604938272,0.432098765432099,0.22962962962963,0.108641975308642,0.751851851851852,0.139506172839506,0.501234567901235,0.25679012345679,0.241975308641975,0.492592592592593,0.311111111111111,0.196296296296296
DVU0946,0.329831932773109,0.350840336134454,0.319327731092437,0.384453781512605,0.392857142857143,0.222689075630252,0.334033613445378,0.317226890756303,0.348739495798319,0.334033613445378,0.44327731092437,0.222689075630252,0.123949579831933,0.728991596638655,0.147058823529412,0.5,0.23109243697479,0.26890756302521,0.460084033613445,0.329831932773109,0.210084033613445
DVU0947,0.12624584717608,0.461794019933555,0.411960132890365,0.45514950166113,0.358803986710963,0.186046511627907,0.438538205980066,0.428571428571429,0.132890365448505,0.401993355481728,0.411960132890365,0.186046511627907,0.0697674418604651,0.893687707641196,0.0365448504983389,0.431893687707641,0.352159468438538,0.215946843853821,0.631229235880399,0.12624584717608,0.242524916943522
DVU0948,0.232394366197183,0.507042253521127,0.26056338028169,0.507042253521127,0.295774647887324,0.197183098591549,0.274647887323944,0.457746478873239,0.267605633802817,0.457746478873239,0.345070422535211,0.197183098591549,0.0774647887323944,0.823943661971831,0.0985915492957746,0.485915492957746,0.204225352112676,0.309859154929577,0.492957746478873,0.232394366197183,0.274647887323944
DVU0949,0.276679841897233,0.446640316205534,0.276679841897233,0.450592885375494,0.304347826086957,0.245059288537549,0.300395256916996,0.391304347826087,0.308300395256917,0.395256916996047,0.359683794466403,0.245059288537549,0.118577075098814,0.762845849802372,0.118577075098814,0.454545454545455,0.272727272727273,0.272727272727273,0.462450592885375,0.276679841897233,0.260869565217391
DVU0950,0.236842105263158,0.368421052631579,0.394736842105263,0.473684210526316,0.263157894736842,0.263157894736842,0.394736842105263,0.368421052631579,0.236842105263158,0.342105263157895,0.394736842105263,0.263157894736842,0.157894736842105,0.842105263157895,0,0.394736842105263,0.315789473684211,0.289473684210526,0.526315789473684,0.236842105263158,0.236842105263158
DVU0951,0.256179775280899,0.42247191011236,0.321348314606742,0.471910112359551,0.359550561797753,0.168539325842697,0.330337078651685,0.393258426966292,0.276404494382022,0.391011235955056,0.440449438202247,0.168539325842697,0.0966292134831461,0.775280898876405,0.128089887640449,0.476404494382022,0.226966292134831,0.296629213483146,0.530337078651685,0.256179775280899,0.213483146067416
DVU0952,0.282758620689655,0.396551724137931,0.320689655172414,0.431034482758621,0.337931034482759,0.231034482758621,0.337931034482759,0.348275862068965,0.313793103448276,0.358620689655172,0.410344827586207,0.231034482758621,0.110344827586207,0.751724137931034,0.137931034482759,0.468965517241379,0.244827586206897,0.286206896551724,0.479310344827586,0.282758620689655,0.237931034482759
DVU0953,0.339195979899498,0.361809045226131,0.298994974874372,0.391959798994975,0.344221105527638,0.263819095477387,0.326633165829146,0.304020100502513,0.369346733668342,0.336683417085427,0.399497487437186,0.263819095477387,0.135678391959799,0.708542713567839,0.155778894472362,0.484924623115578,0.236180904522613,0.278894472361809,0.442211055276382,0.339195979899498,0.218592964824121
DVU0954,0.341623036649215,0.388743455497382,0.269633507853403,0.397905759162304,0.301047120418848,0.301047120418848,0.336387434554974,0.308900523560209,0.354712041884817,0.349476439790576,0.349476439790576,0.301047120418848,0.120418848167539,0.723821989528796,0.155759162303665,0.404450261780105,0.307591623036649,0.287958115183246,0.378272251308901,0.341623036649215,0.280104712041885
DVU0955,0.228723404255319,0.470744680851064,0.300531914893617,0.48936170212766,0.319148936170213,0.191489361702128,0.324468085106383,0.425531914893617,0.25,0.420212765957447,0.388297872340426,0.191489361702128,0.0930851063829787,0.816489361702128,0.0904255319148936,0.449468085106383,0.252659574468085,0.297872340425532,0.515957446808511,0.228723404255319,0.25531914893617
DVU0956,0.297029702970297,0.366336633663366,0.336633663366337,0.366336633663366,0.376237623762376,0.257425742574257,0.376237623762376,0.316831683168317,0.306930693069307,0.336633663366337,0.405940594059406,0.257425742574257,0.128712871287129,0.722772277227723,0.148514851485149,0.534653465346535,0.287128712871287,0.178217821782178,0.475247524752475,0.297029702970297,0.227722772277228
DVU0957,0.379310344827586,0.310344827586207,0.310344827586207,0.344827586206897,0.252873563218391,0.402298850574713,0.333333333333333,0.252873563218391,0.413793103448276,0.28735632183908,0.310344827586207,0.402298850574713,0.264367816091954,0.64367816091954,0.0919540229885057,0.551724137931034,0.310344827586207,0.137931034482759,0.413793103448276,0.379310344827586,0.206896551724138
DVU0958,0.341317365269461,0.341317365269461,0.317365269461078,0.383233532934132,0.425149700598802,0.191616766467066,0.335329341317365,0.317365269461078,0.347305389221557,0.347305389221557,0.461077844311377,0.191616766467066,0.131736526946108,0.718562874251497,0.149700598802395,0.544910179640719,0.209580838323353,0.245508982035928,0.520958083832335,0.341317365269461,0.137724550898204
DVU0959,0.340770791075051,0.367139959432049,0.292089249492901,0.389452332657201,0.37525354969574,0.235294117647059,0.324543610547667,0.322515212981744,0.352941176470588,0.342799188640974,0.421906693711968,0.235294117647059,0.127789046653144,0.728194726166329,0.144016227180527,0.49290060851927,0.22920892494929,0.27789046653144,0.417849898580122,0.340770791075051,0.241379310344828
DVU0960,0.338709677419355,0.451612903225806,0.209677419354839,0.483870967741935,0.225806451612903,0.290322580645161,0.225806451612903,0.419354838709677,0.354838709677419,0.32258064516129,0.387096774193548,0.290322580645161,0.193548387096774,0.758064516129032,0.0483870967741935,0.483870967741935,0.209677419354839,0.306451612903226,0.354838709677419,0.338709677419355,0.306451612903226
DVU0961,0.293943870014771,0.427621861152142,0.278434268833087,0.483751846381093,0.318316100443131,0.197932053175775,0.28877400295421,0.40768094534712,0.303545051698671,0.42466765140325,0.377400295420975,0.197932053175775,0.121122599704579,0.752584933530281,0.12629246676514,0.466765140324963,0.229689807976366,0.303545051698671,0.474889217134417,0.293943870014771,0.231166912850812
DVU0962,0.289473684210526,0.421052631578947,0.289473684210526,0.394736842105263,0.315789473684211,0.289473684210526,0.315789473684211,0.289473684210526,0.394736842105263,0.289473684210526,0.421052631578947,0.289473684210526,0.0789473684210526,0.763157894736842,0.157894736842105,0.473684210526316,0.263157894736842,0.263157894736842,0.315789473684211,0.289473684210526,0.394736842105263
DVU0963,0.309090909090909,0.387878787878788,0.303030303030303,0.412121212121212,0.303030303030303,0.284848484848485,0.327272727272727,0.339393939393939,0.333333333333333,0.315151515151515,0.4,0.284848484848485,0.115151515151515,0.763636363636364,0.121212121212121,0.424242424242424,0.327272727272727,0.248484848484848,0.387878787878788,0.309090909090909,0.303030303030303
DVU0964,0.301905717151454,0.382146439317954,0.315947843530592,0.396188565697091,0.354062186559679,0.24974924774323,0.344032096288867,0.325977933801404,0.329989969909729,0.349047141424273,0.401203610832498,0.24974924774323,0.112337011033099,0.753259779338014,0.134403209628887,0.484453360080241,0.256770310932798,0.258776328986961,0.484453360080241,0.301905717151454,0.213640922768305
DVU0965,0.431034482758621,0.224137931034483,0.344827586206897,0.293103448275862,0.379310344827586,0.327586206896552,0.379310344827586,0.189655172413793,0.431034482758621,0.137931034482759,0.53448275862069,0.327586206896552,0.224137931034483,0.620689655172414,0.155172413793103,0.517241379310345,0.327586206896552,0.155172413793103,0.362068965517241,0.431034482758621,0.206896551724138
DVU0966,0.345588235294118,0.316176470588235,0.338235294117647,0.363970588235294,0.327205882352941,0.308823529411765,0.367647058823529,0.283088235294118,0.349264705882353,0.323529411764706,0.367647058823529,0.308823529411765,0.139705882352941,0.724264705882353,0.136029411764706,0.452205882352941,0.268382352941176,0.279411764705882,0.441176470588235,0.345588235294118,0.213235294117647
DVU0967,0.207715133531157,0.382789317507418,0.409495548961424,0.364985163204748,0.397626112759644,0.237388724035608,0.456973293768546,0.332344213649852,0.210682492581602,0.314540059347181,0.448071216617211,0.237388724035608,0.0919881305637982,0.833827893175074,0.0741839762611276,0.397626112759644,0.379821958456973,0.222551928783383,0.551928783382789,0.207715133531157,0.240356083086053
DVU0968,0.308943089430894,0.333333333333333,0.357723577235772,0.361788617886179,0.398373983739837,0.239837398373984,0.373983739837398,0.292682926829268,0.333333333333333,0.313008130081301,0.447154471544715,0.239837398373984,0.109756097560976,0.747967479674797,0.142276422764228,0.475609756097561,0.272357723577236,0.252032520325203,0.455284552845528,0.308943089430894,0.235772357723577
DVU0969,0.161290322580645,0.483870967741935,0.354838709677419,0.504032258064516,0.32258064516129,0.173387096774194,0.370967741935484,0.451612903225806,0.17741935483871,0.443548387096774,0.383064516129032,0.173387096774194,0.0725806451612903,0.866935483870968,0.0604838709677419,0.44758064516129,0.266129032258065,0.286290322580645,0.608870967741935,0.161290322580645,0.229838709677419
